일자,종목코드,종목명,거래량,시가,고가,저가,종가
20210601,A057050,현대홈쇼핑,17332,93800,95300,93800,94000
20210601,A092300,현우산업,1515545,6450,6550,6210,6320
20210601,A093240,형지엘리트,2044979,5130,5380,5050,5250
20210601,A003010,혜인,302057,7470,7720,7400,7640
20210601,A111110,호전실업,564258,15700,16400,15400,15900
20210601,A008770,호텔신라,759546,101500,101500,99300,99800
20210601,A060560,홈센타홀딩스,1041574,1145,1165,1140,1165
20210601,A064240,홈캐스트,65959,3000,3025,2930,2995
20210601,A039610,화성밸브,459281,8300,8840,8300,8690
20210601,A002460,화성산업,42216,13100,13200,13050,13150
20210601,A378850,화승알앤에이,80332,6020,6080,5960,5980
20210601,A241590,화승엔터프라이즈,277876,19400,19700,18850,19250
20210601,A006060,화승인더,390269,8230,8240,8090,8220
20210601,A013520,화승코퍼레이션,705113,2380,2455,2365,2405
20210601,A010690,화신,6664110,7200,8380,7030,7830
20210601,A126640,화신정공,6842694,2170,2250,2155,2205
20210601,A133820,화인베스틸,311862,2600,2685,2590,2675
20210601,A061250,화일약품,474681,4035,4080,4015,4040
20210601,A010660,화천기계,218362,2845,2845,2785,2830
20210601,A000850,화천기공,8573,37550,37850,37200,37850
20210601,A016580,환인제약,231998,22100,22400,21800,22050
20210601,A032560,황금에스티,171947,9320,9520,9280,9340
20210601,A004800,효성,56684,98500,100500,98400,99700
20210601,A094280,효성ITX,63687,20300,20550,20150,20450
20210601,A097870,효성오앤비,2406142,12200,13200,12000,12800
20210601,A298040,효성중공업,108217,71300,73200,71200,71500
20210601,A298050,효성첨단소재,45015,377000,377000,368000,369500
20210601,A298020,효성티앤씨,39644,700000,706000,694000,699000
20210601,A298000,효성화학,50414,348500,353500,336500,345500
20210601,A093370,후성,508518,10100,10150,9980,10100
20210601,A081660,휠라홀딩스,888400,54900,58000,54800,58000
20210601,A005870,휴니드,376440,8630,8680,8500,8590
20210601,A353190,휴럼,2741516,3510,3820,3100,3150
20210601,A192410,휴림네트웍스,235735,3870,3980,3790,3950
20210601,A090710,휴림로봇,2624448,1055,1055,1030,1040
20210601,A205470,휴마시스,2335399,13500,13900,13200,13300
20210601,A115160,휴맥스,100147,4595,4620,4550,4590
20210601,A028080,휴맥스홀딩스,43552,4205,4295,4205,4235
20210601,A032860,휴먼엔,813320,8760,9680,8620,8820
20210601,A200670,휴메딕스,91766,36250,36400,35150,35600
20210601,A079980,휴비스,512258,10750,11250,10600,10750
20210601,A065510,휴비츠,92170,9860,10100,9830,10100
20210601,A215090,휴센텍,4833891,1105,1115,1025,1060
20210601,A005010,휴스틸,270430,14350,14900,14250,14850
20210601,A263920,휴엠앤씨,0,0,0,0,4555
20210601,A243070,휴온스,71399,63200,63400,62400,63100
20210601,A084110,휴온스글로벌,317653,70600,70600,67800,68700
20210601,A145020,휴젤,27157,201000,202400,197700,201600
20210601,A024060,흥구석유,750991,8450,8570,8320,8550
20210601,A010240,흥국,457475,9300,9670,9240,9540
20210601,A189980,흥국에프엔비,737919,3885,4010,3850,3970
20210601,A000540,흥국화재,199673,4520,4650,4505,4630
20210601,A003280,흥아해운,0,0,0,0,258
20210601,A037440,희림,8127440,8510,9940,8300,9340
20210601,A238490,힘스,106454,11700,11750,11400,11500
20210602,A060310,3S,134833,2915,2975,2830,2900
20210602,A095570,AJ네트웍스,39320,5840,5840,5750,5800
20210602,A006840,AK홀딩스,197787,34400,36650,34300,36450
20210602,A054620,APS,168599,14950,15250,14400,14500
20210602,A265520,AP시스템,112102,29150,29400,29050,29150
20210602,A211270,AP위성,367037,16250,16300,15650,15850
20210602,A027410,BGF,378981,7060,7110,6980,7080
20210602,A282330,BGF리테일,26185,182000,186000,181000,185500
20210602,A126600,BGF에코머티리얼즈,331209,6400,6450,6300,6370
20210602,A138930,BNK금융지주,1123944,8050,8050,7960,7980
20210602,A001460,BYC,670,448000,457500,443500,450000
20210602,A013720,CBI,115974,29950,30100,27950,28550
20210602,A001040,CJ,110030,115000,116500,113000,115500
20210602,A079160,CJ CGV,1175856,33300,33600,32350,33250
20210602,A035760,CJ ENM,214670,165600,168400,164000,167900
20210602,A311690,CJ 바이오사이언스,11785,33950,34050,33400,33700
20210602,A000120,CJ대한통운,48773,169500,170500,168000,168500
20210602,A011150,CJ씨푸드,561402,4855,4860,4765,4815
20210602,A097950,CJ제일제당,37022,479500,485000,477000,477500
20210602,A051500,CJ프레시웨이,108555,31750,33000,31650,32600
20210602,A058820,CMG제약,779829,4610,4610,4560,4575
20210602,A023460,CNH,42902,3500,3500,3435,3500
20210602,A056730,CNT85,0,0,0,0,1550
20210602,A083660,CSA 코스믹,292518,1850,1920,1820,1920
20210602,A000590,CS홀딩스,2978,75800,76100,75200,76000
20210602,A012030,DB,1552795,1055,1065,1030,1040
20210602,A016610,DB금융투자,148000,7260,7320,7220,7260
20210602,A005830,DB손해보험,122507,51000,51400,50800,51200
20210602,A000990,DB하이텍,1154153,52400,54100,52200,53800
20210602,A139130,DGB금융지주,461216,9470,9470,9380,9470
20210602,A060900,DGP,1897874,2390,2390,2290,2290
20210602,A025440,DH오토웨어,941744,1135,1185,1135,1170
20210602,A001530,DI동일,27898,182500,192500,182500,188500
20210602,A000210,DL,296331,83000,85100,82500,84800
20210602,A001880,DL건설,102723,36750,37150,36700,36900
20210602,A375500,DL이앤씨,215233,135500,140000,134500,138000
20210602,A068790,DMS,123037,7950,7960,7840,7940
20210602,A007340,DN오토모티브,24815,38100,38350,37650,37850
20210602,A004840,DRB동일,365987,7900,8090,7790,8030
20210602,A241520,DSC인베스트먼트,1175564,6070,6360,5990,6110
20210602,A065150,DSEN,552961,1000,1005,970,991
20210602,A155660,DSR,77259,6950,7020,6910,6930
20210602,A069730,DSR제강,119032,6370,6370,6220,6220
20210602,A180400,DXVX,0,0,0,0,7740
20210602,A017940,E1,51755,56100,58100,55600,57400
20210602,A245620,EDGC,425080,4965,4965,4865,4890
20210602,A037370,EG,91850,11250,11600,11250,11500
20210602,A050120,ES큐브,112523,6910,6920,6710,6900
20210602,A383220,F&F,72591,489500,496000,476500,483000
20210602,A007700,F&F홀딩스,277051,39600,39650,38750,39050
20210602,A214270,FSN,1366642,1270,1285,1250,1265
20210602,A130500,GH신소재,161283,6190,6430,6160,6270
20210602,A114090,GKL,563787,18650,19150,18500,19050
20210602,A078930,GS,373988,48450,48450,47650,48300
20210602,A083450,GST,303345,25600,26600,25200,26250
20210602,A006360,GS건설,1089530,44850,46050,44500,45400
20210602,A001250,GS글로벌,6709595,2900,3085,2890,3060
20210602,A007070,GS리테일,673678,39150,39300,38500,39000
20210602,A297890,HB솔루션,72291,20100,20350,18950,19000
20210602,A078150,HB테크놀러지,3391335,2700,2820,2695,2730
20210602,A012630,HDC,710976,14500,14600,14200,14300
20210602,A039570,HDC랩스,204905,13450,14000,13000,13050
20210602,A089470,HDC현대EP,299599,6070,6080,5950,5990
20210602,A294870,HDC현대산업개발,754691,29500,30150,29250,29600
20210602,A009540,HD한국조선해양,363231,149500,150000,146500,149500
20210602,A267250,HD현대,475799,76600,77300,75300,76700
20210602,A267270,HD현대건설기계,285188,57600,59500,56900,59500
20210602,A322000,HD현대에너지솔루션,39837,33150,33150,32250,32600
20210602,A042670,HD현대인프라코어,19591771,13100,15000,13000,14500
20210602,A267260,HD현대일렉트릭,574758,22250,23250,22100,23200
20210602,A097230,HJ중공업,145775,8530,8600,8410,8490
20210602,A014790,HL D&I,376359,5630,5870,5600,5790
20210602,A028300,HLB,1518193,35700,35750,33750,33850
20210602,A003580,HLB글로벌,8493609,11950,15350,11450,14200
20210602,A278650,HLB바이오스텝,80529,27750,28450,27700,28100
20210602,A067630,HLB생명과학,853508,10400,10400,10000,10100
20210602,A024850,HLB이노베이션,1487733,2485,2485,2300,2330
20210602,A047920,HLB제약,193719,15450,15800,15250,15600
20210602,A115450,HLB테라퓨틱스,415189,11500,11500,11100,11200
20210602,A204320,HL만도,529116,66800,67800,65300,66200
20210602,A060980,HL홀딩스,87513,44400,45400,44250,45050
20210602,A011200,HMM,10235397,48250,49300,47250,47250
20210602,A036640,HRS,146195,5610,5680,5600,5680
20210602,A082740,HSD엔진,858763,11100,11100,10800,10850
20210602,A003560,IHQ,3879349,2320,2350,2225,2255
20210602,A095340,ISC,118055,20650,20850,20500,20550
20210602,A099520,ITX-AI,0,0,0,0,1285
20210602,A175330,JB금융지주,383435,7700,7720,7660,7700
20210602,A234080,JW생명과학,40011,18650,18700,18500,18700
20210602,A067290,JW신약,88937,4990,5020,4960,4985
20210602,A001060,JW중외제약,45501,29300,29300,28800,29300
20210602,A096760,JW홀딩스,81759,4700,4700,4665,4690
20210602,A035900,JYP Ent.,491573,39650,39750,38750,38800
20210602,A318000,KBG,85294,8570,8710,8470,8570
20210602,A024840,KBI메탈,10913338,2300,2670,2295,2470
20210602,A105560,KB금융,984297,59000,59500,58500,58900
20210602,A024120,KB오토시스,89460,9610,9970,9550,9900
20210602,A002380,KCC,73641,316000,333000,311000,325500
20210602,A021320,KCC건설,94594,10600,10800,10500,10750
20210602,A344820,KCC글라스,146754,64000,65800,63300,65800
20210602,A036670,KCI,69529,9910,10000,9870,9980
20210602,A009070,KCTC,387877,7640,7700,7580,7620
20210602,A009440,KC그린홀딩스,147372,5190,5190,5060,5110
20210602,A119650,KC코트렐,176999,7660,7800,7640,7720
20210602,A092220,KEC,2778330,2350,2375,2315,2350
20210602,A151860,KG ETS,2873141,11850,12300,11650,12050
20210602,A046440,KG모빌리언스,260948,10700,10700,10500,10550
20210602,A003620,KG모빌리티,0,0,0,0,2770
20210602,A016380,KG스틸,348208,20300,20400,19950,20000
20210602,A035600,KG이니시스,275687,22500,22550,21950,22150
20210602,A001390,KG케미칼,123218,30550,30650,29950,30000
20210602,A033180,KH 필룩스,879007,3305,3330,3255,3275
20210602,A060720,KH바텍,344482,20950,21150,20700,20800
20210602,A001940,KISCO홀딩스,26600,19000,19250,18950,19250
20210602,A058400,KNN,705197,1905,1930,1885,1925
20210602,A114450,KPX생명과학,901895,10250,10250,9680,9720
20210602,A025000,KPX케미칼,6964,65600,66500,65500,66300
20210602,A092230,KPX홀딩스,9949,73400,74400,72600,73500
20210602,A000040,KR모터스,928675,1190,1225,1180,1210
20210602,A044450,KSS해운,215577,12500,12550,12300,12450
20210602,A030200,KT,1660962,34050,34050,33400,33650
20210602,A033780,KT&G,439596,85300,85400,84500,85000
20210602,A058850,KTcs,759923,3230,3265,3190,3250
20210602,A058860,KTis,370820,3260,3260,3210,3230
20210602,A060370,KT서브마린,707740,8200,8350,8070,8140
20210602,A122450,KX,138578,11000,11150,10850,10850
20210602,A052900,KX하이텍,448671,1915,1920,1895,1920
20210602,A061970,LB세미콘,336880,13250,13300,13050,13050
20210602,A093050,LF,194707,20900,21500,20650,21400
20210602,A003550,LG,436935,101000,101500,99800,100500
20210602,A034220,LG디스플레이,2634602,24700,24700,24000,24100
20210602,A051900,LG생활건강,34604,1532000,1539000,1521000,1528000
20210602,A032640,LG유플러스,4600159,15850,16000,15450,15650
20210602,A011070,LG이노텍,151717,203000,206000,200000,202500
20210602,A066570,LG전자,448035,152000,153000,151000,151500
20210602,A037560,LG헬로비전,15276429,6320,6370,5650,5650
20210602,A051910,LG화학,322361,826000,826000,805000,807000
20210602,A079550,LIG넥스원,490473,46400,46500,44200,44450
20210602,A006260,LS,371514,69500,72500,69300,72500
20210602,A010120,LS ELECTRIC,95864,57400,58300,57100,57900
20210602,A000680,LS네트웍스,972708,3785,3890,3765,3855
20210602,A229640,LS전선아시아,2219371,8420,8920,8380,8750
20210602,A108320,LX세미콘,149405,114800,115000,112800,114400
20210602,A001120,LX인터내셔널,183132,31300,31550,30950,31300
20210602,A108670,LX하우시스,145960,94700,98100,93700,97900
20210602,A383800,LX홀딩스,2426922,10700,10850,10600,10700
20210602,A086960,MDS테크,80583,16550,16650,16350,16550
20210602,A023150,MH에탄올,98689,10600,10600,10200,10450
20210602,A035420,NAVER,397044,367000,369000,362000,363000
20210602,A160550,NEW,453083,10650,10900,10400,10450
20210602,A053290,NE능률,8818086,27900,28100,26000,27100
20210602,A181710,NHN,112213,74000,75000,73700,75000
20210602,A060250,NHN KCP,57423,50900,51400,50300,50500
20210602,A104200,NHN벅스,10411,6040,6130,6040,6100
20210602,A005940,NH투자증권,713914,13150,13200,13050,13200
20210602,A034310,NICE,62347,18900,19000,18550,18650
20210602,A030190,NICE평가정보,102882,22850,23450,22850,23100
20210602,A008260,NI스틸,535948,5470,5540,5400,5480
20210602,A004250,NPC,178639,4250,4265,4200,4215
20210602,A010060,OCI홀딩스,1096338,128000,136500,127500,133500
20210602,A178920,PI첨단소재,159181,45900,46800,45500,46000
20210602,A024940,PN풍년,710721,10600,10900,10400,10900
20210602,A005490,POSCO홀딩스,617039,357000,361000,350500,353000
20210602,A218410,RFHIC,209973,38650,39100,37600,37850
20210602,A327260,RF머트리얼즈,41801,30450,31300,30100,30750
20210602,A091340,S&K폴리텍,142797,5740,5930,5680,5890
20210602,A010950,S-Oil,664225,101000,102500,100000,102500
20210602,A019550,SBI인베스트먼트,5331237,2115,2115,1990,2025
20210602,A034120,SBS,130818,45300,45700,44400,45400
20210602,A046140,SBS콘텐츠허브,103991,8100,8260,8040,8260
20210602,A151910,SBW생명과학,674796,6890,6940,6810,6940
20210602,A036120,SCI평가정보,179077,4170,4185,4070,4095
20210602,A099220,SDN,488330,2815,2860,2805,2840
20210602,A036540,SFA반도체,2224561,7350,7510,7340,7420
20210602,A255220,SG,671759,2415,2475,2375,2450
20210602,A040610,SG&G,470668,2955,2995,2910,2995
20210602,A184230,SGA솔루션즈,2025314,1450,1530,1415,1525
20210602,A005090,SGC에너지,123007,46250,47100,45900,46100
20210602,A016250,SGC이테크건설,89104,63900,69600,63900,68900
20210602,A001380,SG글로벌,502934,4000,4045,3940,3975
20210602,A004060,SG세계물산,2125360,780,785,772,779
20210602,A002360,SH에너지화학,4959003,1245,1250,1190,1190
20210602,A009160,SIMPAC,169173,4270,4395,4250,4315
20210602,A123700,SJM,245936,5620,5750,5560,5710
20210602,A025530,SJM홀딩스,96646,4760,4895,4705,4760
20210602,A034730,SK,146791,268500,271500,266500,270500
20210602,A011790,SKC,315318,133500,138000,132500,133500
20210602,A018670,SK가스,34924,113500,117500,113000,117000
20210602,A001740,SK네트웍스,2735852,6070,6260,6030,6160
20210602,A006120,SK디스커버리,72127,53900,54300,53000,53500
20210602,A210980,SK디앤디,26187,36400,36600,36100,36100
20210602,A068400,SK렌터카,344310,14900,15350,14750,14900
20210602,A302440,SK바이오사이언스,225350,148500,150500,147000,148000
20210602,A326030,SK바이오팜,201131,112000,113500,111500,112500
20210602,A361610,SK아이이테크놀로지,397954,151000,151000,147000,149500
20210602,A100090,SK오션플랜트,320139,19850,19850,19200,19350
20210602,A096770,SK이노베이션,513622,265500,268500,263000,267000
20210602,A001510,SK증권,9179737,1050,1050,1025,1035
20210602,A285130,SK케미칼,60595,255000,258000,251500,256500
20210602,A017670,SK텔레콤,231793,326000,332500,325000,330000
20210602,A000660,SK하이닉스,2885654,128500,129000,125500,126000
20210602,A048550,SM C&C,64212983,3185,3490,2940,3255
20210602,A063440,SM Life Design,16120119,3290,3455,3140,3145
20210602,A003570,SNT다이내믹스,67688,9100,9260,9010,9260
20210602,A064960,SNT모티브,156619,64800,66400,64400,66400
20210602,A100840,SNT에너지,117336,21000,21200,20400,21000
20210602,A036530,SNT홀딩스,9284,19550,19650,19350,19550
20210602,A005610,SPC삼립,38301,90600,92400,90400,91200
20210602,A011810,STX,120425,9320,9460,9220,9270
20210602,A077970,STX엔진,260452,14850,15200,14500,14900
20210602,A071970,STX중공업,707450,7370,7400,7200,7300
20210602,A289080,SV인베스트먼트,374390,4460,4490,4430,4480
20210602,A002710,TCC스틸,208056,4760,4760,4680,4700
20210602,A089230,THE E&M,2621873,1205,1210,1160,1190
20210602,A032540,TJ미디어,6588537,4415,5660,4415,5080
20210602,A022220,TKG애강,607605,2430,2430,2390,2400
20210602,A069260,TKG휴켐스,151828,22150,22200,22000,22100
20210602,A048770,TPC,50983,4215,4250,4185,4240
20210602,A246690,TS인베스트먼트,2575826,4135,4365,4085,4320
20210602,A317240,TS트릴리온,176980,1270,1270,1240,1255
20210602,A002900,TYM,6897995,1670,1775,1670,1755
20210602,A024070,WISCOM,317504,4300,4475,4250,4455
20210602,A057030,YBM넷,1175945,8980,9010,8650,8760
20210602,A037270,YG PLUS,1008293,6090,6140,6000,6060
20210602,A040300,YTN,3420,4395,4395,4350,4360
20210602,A052220,iMBC,228727,4280,4350,4210,4265
20210602,A079940,가비아,98745,14600,15200,14550,14800
20210602,A078890,가온그룹,260729,12350,12700,12300,12350
20210602,A000500,가온전선,847766,31100,39350,31100,39350
20210602,A036620,감성코퍼레이션,732893,1430,1435,1350,1425
20210602,A000860,강남제비스코,12625,28650,29050,28550,28850
20210602,A217730,강스템바이오텍,134579,5990,6020,5860,5990
20210602,A035250,강원랜드,1163456,28900,29500,28600,29400
20210602,A114190,강원에너지,0,0,0,0,2500
20210602,A094480,갤럭시아머니트리,898410,7220,7290,6990,7120
20210602,A011420,갤럭시아에스엠,328420,2365,2370,2270,2360
20210602,A039240,경남스틸,755418,3935,4020,3880,3940
20210602,A053950,경남제약,53379,6970,6980,6920,6940
20210602,A002100,경농,239425,15650,16000,15500,15900
20210602,A009450,경동나비엔,149006,63200,65500,63200,63800
20210602,A267290,경동도시가스,17241,24450,24750,24400,24750
20210602,A012320,경동인베스트,8362,40800,41600,40700,41500
20210602,A011040,경동제약,114472,11000,11100,10900,10950
20210602,A000050,경방,53594,14950,15150,14850,15100
20210602,A214390,경보제약,95851,12300,12350,12150,12200
20210602,A012610,경인양행,209355,7160,7180,7070,7170
20210602,A024910,경창산업,141759,2830,2905,2830,2880
20210602,A013580,계룡건설,399675,34400,37200,34400,36750
20210602,A012200,계양전기,540494,4895,4965,4850,4950
20210602,A002140,고려산업,323296,4120,4120,4010,4075
20210602,A198440,고려시멘트,2491722,3815,3975,3810,3930
20210602,A049720,고려신용정보,102368,8390,8570,8310,8510
20210602,A010130,고려아연,53776,448000,451000,445000,445500
20210602,A002240,고려제강,78781,26000,26100,25400,25600
20210602,A014570,고려제약,86947,11100,11100,10750,10850
20210602,A348150,고바이오랩,57411,33200,33200,32000,32100
20210602,A098460,고영,163476,25550,25650,25200,25300
20210602,A035290,골드앤에스,0,0,0,0,1305
20210602,A038530,골드퍼시픽,1638824,1315,1355,1300,1345
20210602,A215000,골프존,54809,109000,111600,107900,110500
20210602,A121440,골프존뉴딘홀딩스,232914,8820,9020,8750,8800
20210602,A009290,광동제약,163587,9100,9150,9020,9080
20210602,A014200,광림,1135345,4805,4835,4585,4645
20210602,A017040,광명전기,4338306,2740,2935,2735,2860
20210602,A029480,광무,736425,575,581,560,575
20210602,A017900,광전자,287371,2520,2540,2490,2515
20210602,A037710,광주신세계,3499,205000,215000,203000,203000
20210602,A030610,교보증권,79207,9090,9150,9010,9080
20210602,A339770,교촌에프앤비,65044,19750,19850,19600,19650
20210602,A053270,구영테크,8203892,4195,4495,4135,4335
20210602,A007690,국도화학,48278,75200,78100,74500,77100
20210602,A005320,국동,311939,3175,3210,3125,3200
20210602,A001140,국보,1363776,1715,1730,1630,1700
20210602,A066620,국보디자인,104012,23900,24950,23900,24500
20210602,A043650,국순당,367329,8900,9400,8830,9000
20210602,A006050,국영지앤엠,4600529,2800,3045,2795,2960
20210602,A078130,국일제지,4814348,5870,6000,5550,5690
20210602,A307750,국전약품,494384,7090,7090,6250,6420
20210602,A002720,국제약품,54263,7100,7100,6960,6990
20210602,A035080,그래디언트,32265493,5820,6470,5760,6150
20210602,A204020,그리티,1903444,4150,4260,4010,4230
20210602,A083420,그린케미칼,402625,13300,13500,12800,12850
20210602,A186230,그린플러스,231733,17050,17100,16500,16700
20210602,A014530,극동유화,1968838,5700,5860,5560,5750
20210602,A204620,글로벌텍스프리,1086959,3925,4060,3900,4030
20210602,A019660,글로본,199055,4180,4230,4085,4215
20210602,A014280,금강공업,206903,7990,8220,7920,8030
20210602,A053260,금강철강,4617288,7430,8810,7400,8150
20210602,A008870,금비,4664,82200,83800,81500,82100
20210602,A001570,금양,317493,5120,5250,5110,5200
20210602,A002990,금호건설,1016182,11500,12100,11450,12100
20210602,A011780,금호석유,452214,233000,240500,232500,235500
20210602,A214330,금호에이치티,1830041,2275,2350,2275,2320
20210602,A073240,금호타이어,872627,5280,5280,5100,5230
20210602,A036190,금화피에스시,15695,33200,33450,33050,33200
20210602,A049080,기가레인,2980672,2450,2540,2375,2480
20210602,A035460,기산텔레콤,107597,2860,2895,2830,2895
20210602,A092440,기신정기,510650,5500,5590,5260,5590
20210602,A000270,기아,4186773,87000,88000,85700,86300
20210602,A024110,기업은행,1328212,10800,10850,10700,10800
20210602,A013700,까뮤이앤씨,579829,2660,2670,2595,2665
20210602,A308100,까스텔바작,117045,14900,15300,14650,15300
20210602,A004540,깨끗한나라,4859036,6820,7490,6810,7120
20210602,A286750,나노브릭,421126,8630,9900,8500,8570
20210602,A121600,나노신소재,28819,28250,28250,28000,28050
20210602,A247660,나노씨엠에스,32688,15450,15550,15250,15400
20210602,A039860,나노엔텍,273443,8570,8580,8320,8320
20210602,A051490,나라엠앤디,147574,10150,10150,10000,10100
20210602,A190510,나무가,135306,9250,9250,8850,8850
20210602,A242040,나무기술,182217,3060,3080,3010,3055
20210602,A089600,나스미디어,96402,40100,40900,38650,39200
20210602,A293580,나우IB,92340,14250,14850,14000,14600
20210602,A138610,나이벡,189052,33150,33400,32200,32250
20210602,A130580,나이스디앤비,12202,10850,10900,10750,10850
20210602,A036800,나이스정보통신,27940,36350,36500,35950,36300
20210602,A267320,나인테크,223988,4490,4490,4450,4480
20210602,A001260,남광토건,1331529,16300,18500,16100,17650
20210602,A008350,남선알미늄,1243039,3725,3775,3705,3715
20210602,A004270,남성,764363,3850,3925,3810,3880
20210602,A003920,남양유업,31236,645000,683000,634000,635000
20210602,A025860,남해화학,977800,9860,10300,9800,10250
20210602,A111710,남화산업,118729,10300,10550,10200,10400
20210602,A091590,남화토건,103174,11450,11850,11350,11650
20210602,A168330,내츄럴엔도텍,0,0,0,0,2525
20210602,A094860,네오리진,205787,1780,1790,1725,1730
20210602,A253590,네오셈,85990,3195,3195,3145,3145
20210602,A212560,네오오토,456961,8940,9050,8600,8820
20210602,A095660,네오위즈,93898,23350,23500,23200,23350
20210602,A042420,네오위즈홀딩스,36315,31450,31850,31100,31550
20210602,A311390,네오크레마,46098,9280,9330,9230,9250
20210602,A085910,네오티스,72561,4455,4490,4390,4420
20210602,A092730,네오팜,91737,36450,37700,35850,37700
20210602,A306620,네온테크,296090,3965,3965,3850,3885
20210602,A153460,네이블,35037,7320,7400,7030,7160
20210602,A007390,네이처셀,727939,13800,14150,13800,13900
20210602,A033640,네패스,179841,37900,37900,37000,37050
20210602,A330860,네패스아크,38026,41150,41400,40850,41000
20210602,A005720,넥센,93537,5130,5250,5110,5200
20210602,A002350,넥센타이어,122768,8410,8460,8310,8350
20210602,A089140,넥스턴바이오,470575,17000,17550,16950,17100
20210602,A348210,넥스틴,32292,60300,60900,59800,60000
20210602,A225570,넥슨게임즈,127185,10700,10750,10500,10600
20210602,A217270,넵튠,132361,25800,26300,25700,26000
20210602,A251270,넷마블,182174,140500,141000,137500,139500
20210602,A104620,노랑풍선,315049,30350,31450,30050,30800
20210602,A090350,노루페인트,2340320,13900,14800,13550,14200
20210602,A000320,노루홀딩스,343221,14750,15600,14600,15150
20210602,A194700,노바렉스,79209,46050,46450,45000,45100
20210602,A285490,노바텍,45729,40600,41550,40150,41200
20210602,A006280,녹십자,167790,336500,339000,324500,325500
20210602,A142280,녹십자엠에스,58567,9870,9890,9800,9820
20210602,A234690,녹십자웰빙,99953,12200,12200,11700,11750
20210602,A005250,녹십자홀딩스,354830,34450,34450,33200,33300
20210602,A065560,녹원씨엔아이,0,0,0,0,5770
20210602,A004370,농심,44209,305500,305500,303000,304500
20210602,A072710,농심홀딩스,8691,83300,83300,82300,82900
20210602,A054050,농우바이오,201667,13650,13850,13500,13650
20210602,A040160,누리플렉스,1653105,10800,11050,10400,10550
20210602,A332290,누보,111888,2180,2200,2145,2160
20210602,A012340,뉴인텍,386985,3740,3810,3710,3775
20210602,A214870,뉴지랩파마,304000,10200,10550,10100,10450
20210602,A270870,뉴트리,95926,37450,37450,35950,36000
20210602,A144960,뉴파워프라즈마,303433,6250,6270,6180,6200
20210602,A085670,뉴프렉스,111350,1890,1890,1840,1875
20210602,A064260,다날,1173274,7160,7160,6950,6980
20210602,A039560,다산네트웍스,287612,10000,10100,9890,9930
20210602,A058730,다스코,184169,5470,5680,5470,5680
20210602,A030210,다올투자증권,5469366,6090,6890,6030,6570
20210602,A023590,다우기술,133862,27450,27450,26950,27000
20210602,A032190,다우데이타,158463,14800,14950,14600,14700
20210602,A068240,다원시스,255120,19050,19450,18900,18950
20210602,A145210,다이나믹디자인,109283831,773,1010,770,963
20210602,A019680,대교,346625,4650,4720,4620,4660
20210602,A006370,대구백화점,63253,13600,13950,13100,13650
20210602,A008060,대덕,4113964,10050,10150,9530,9630
20210602,A353200,대덕전자,729460,15350,15400,15050,15200
20210602,A000490,대동,835848,12700,12700,12100,12150
20210602,A008830,대동기어,552148,11500,11500,10750,11000
20210602,A008110,대동전자,99466,8290,8690,8290,8540
20210602,A004780,대륙제관,197637,6190,6300,6160,6290
20210602,A005750,대림B&Co,659654,6970,7730,6910,7450
20210602,A017650,대림제지,23855,14850,15050,14750,14850
20210602,A006570,대림통상,159987,4330,4340,4205,4330
20210602,A007720,대명소노시즌,2463536,1620,1645,1590,1610
20210602,A317850,대모,138001,6290,6440,6240,6420
20210602,A290670,대보마그네틱,11183,33350,33350,33000,33050
20210602,A078140,대봉엘에스,35791,11200,11200,10950,11150
20210602,A001680,대상,290116,29500,29500,29050,29200
20210602,A084690,대상홀딩스,203209,12350,12350,12050,12100
20210602,A036480,대성미생물,97118,19850,20550,19750,20450
20210602,A128820,대성산업,546188,5640,5680,5470,5600
20210602,A117580,대성에너지,648861,6530,6880,6400,6880
20210602,A027830,대성창투,6414433,4575,4800,4505,4630
20210602,A104040,대성파인텍,2271384,2765,2880,2765,2800
20210602,A016710,대성홀딩스,40391,35000,35300,34900,34950
20210602,A003540,대신증권,96570,18450,18700,18400,18500
20210602,A045390,대아티아이,1821577,6180,6240,6100,6200
20210602,A009190,대양금속,1278343,4890,5030,4820,4905
20210602,A108380,대양전기공업,108956,20400,20400,19750,19950
20210602,A006580,대양제지,0,0,0,0,3260
20210602,A014160,대영포장,1619440,2680,2720,2630,2690
20210602,A047040,대우건설,27759396,8460,9540,8410,8870
20210602,A009320,대우부품,166396,2490,2500,2465,2480
20210602,A042660,대우조선해양,776766,37750,37850,36550,37200
20210602,A003090,대웅,193817,37150,37350,36550,36700
20210602,A069620,대웅제약,50327,157500,159500,155000,156000
20210602,A007680,대원,124909,10050,10350,10050,10300
20210602,A000430,대원강업,373296,4440,4450,4375,4450
20210602,A048910,대원미디어,582906,36700,36800,35150,35600
20210602,A005710,대원산업,44719,7590,7690,7410,7680
20210602,A006340,대원전선,63481374,2350,2440,2160,2220
20210602,A003220,대원제약,37401,16150,16150,15950,16050
20210602,A024890,대원화성,2816955,3110,3195,3030,3110
20210602,A290380,대유,104029,9800,9900,9660,9770
20210602,A002880,대유에이텍,470568,1170,1190,1160,1190
20210602,A290120,대유에이피,39858,7790,7800,7710,7790
20210602,A000300,대유플러스,4895557,1095,1160,1085,1135
20210602,A120240,대정화금,23890,27000,27200,26650,26900
20210602,A003310,대주산업,11387303,2730,2920,2670,2720
20210602,A078600,대주전자재료,127287,44350,44800,43900,44100
